,seas_id,experience,g,ts_percent,x3p_ar,f_tr,orb_percent,trb_percent,ast_percent,stl_percent,blk_percent,tov_percent,usg_percent,dws,ws_48,obpm,dbpm,vorp,x3p,x3p_percent,x2p_percent,ft,ft_percent,trb,ast,stl,blk,tov,pf,pts,attend,tm_win_percent,seas_avg_attend,Pos_PF,Pos_PF-SF,Pos_PG,Pos_SF,Pos_SF-SG,Pos_SG,Pos_SG-PG
499,30957,9,3,0.218,0.0,0.333,8.0,11.8,8.3,3.4,2.0,42.1,12.2,0.1,-0.112,-11.3,1.0,-0.1,0.0,0.0,0.167,1,0.5,9.0,3,3.0,1.0,5.0,7,3,724439.0,0.5487804878048781,739389.365131579,0,0,0,0,0,0,0
500,30958,4,76,0.691,0.003,0.419,9.3,17.4,9.3,1.4,7.1,12.1,15.4,4.0,0.195,0.9,2.2,2.9,0.0,0.0,0.708,133,0.541,702.0,144,65.0,189.0,96.0,212,961,724439.0,0.5487804878048781,739389.365131579,0,0,0,0,0,0,0
501,30959,3,65,0.676,0.003,0.585,12.6,18.2,4.5,0.4,5.1,13.0,15.6,1.5,0.165,-1.0,-0.2,0.2,1.0,1.0,0.628,137,0.749,416.0,38,11.0,71.0,59.0,154,532,702052.0,0.32926829268292684,739389.365131579,0,0,0,0,0,0,0
502,30960,4,59,0.565,0.539,0.203,1.9,6.3,16.7,1.7,2.0,14.6,17.9,0.8,0.062,-1.4,0.4,0.2,61.0,0.384,0.515,40,0.667,101.0,108,32.0,21.0,55.0,88,363,739389.365132,0.5,739389.365131579,0,0,0,0,0,1,0
503,30961,4,36,0.609,0.512,0.229,1.7,6.0,19.9,2.2,2.2,19.4,18.4,0.5,0.074,-0.6,1.1,0.3,35.0,0.402,0.578,27,0.692,59.0,76,24.0,14.0,45.0,58,228,728240.0,0.45121951219512196,739389.365131579,0,0,0,0,0,1,0
504,30962,4,23,0.503,0.576,0.168,2.2,6.6,12.0,1.1,1.7,6.9,17.3,0.3,0.044,-2.4,-0.6,-0.1,26.0,0.361,0.415,13,0.619,42.0,32,8.0,7.0,10.0,30,135,687510.0,0.5121951219512195,739389.365131579,0,0,0,0,0,1,0
505,30963,15,78,0.594,0.832,0.126,4.1,9.8,9.4,1.5,2.3,11.1,11.5,1.9,0.101,-0.8,1.2,1.0,124.0,0.391,0.563,34,0.708,299.0,121,54.0,44.0,50.0,149,478,720543.0,0.5365853658536586,739389.365131579,1,0,0,0,0,0,0
506,30964,8,69,0.701,0.146,0.406,8.5,20.2,46.6,1.8,1.8,17.0,27.2,3.8,0.308,8.5,4.5,8.8,57.0,0.383,0.675,341,0.822,817.0,678,87.0,47.0,247.0,174,1690,788635.0,0.6463414634146342,739389.365131579,0,0,0,0,0,0,0
507,30965,1,15,0.53,0.507,0.275,5.0,8.9,7.3,1.7,1.0,11.4,19.0,0.2,0.053,-3.4,0.0,-0.1,8.0,0.229,0.588,18,0.947,31.0,10,7.0,2.0,10.0,19,82,807190.0,0.5365853658536586,739389.365131579,1,0,0,0,0,0,0
508,30966,12,82,0.594,0.302,0.138,6.7,18.6,14.6,1.1,2.0,10.2,21.9,4.4,0.145,1.9,0.7,3.2,121.0,0.349,0.594,132,0.835,903.0,265,60.0,57.0,139.0,179,1447,841632.0,0.4878048780487805,739389.365131579,0,0,0,0,0,0,0
509,30967,8,23,0.502,0.167,0.083,11.7,15.3,5.1,0.6,4.0,30.7,9.2,0.3,0.06,-7.0,0.7,-0.2,1.0,0.25,0.5,2,1.0,48.0,7,2.0,8.0,11.0,35,25,766240.0,0.6951219512195121,739389.365131579,0,0,0,0,0,0,0
510,30968,8,60,0.612,0.404,0.39,1.7,6.3,11.0,1.6,1.0,10.8,26.0,1.4,0.107,1.0,-0.7,0.9,114.0,0.397,0.534,225,0.812,175.0,109,50.0,18.0,101.0,125,1019,720543.0,0.5365853658536586,739389.365131579,0,0,0,0,0,1,0
511,30969,3,67,0.565,0.589,0.112,3.0,9.8,9.2,1.1,1.1,8.0,19.5,1.0,0.095,0.3,-0.8,0.4,85.0,0.344,0.593,38,0.809,187.0,66,23.0,12.0,38.0,68,497,795110.0,0.573170731707317,739389.365131579,1,0,0,0,0,0,0
512,30970,1,59,0.561,0.591,0.179,3.9,5.4,7.5,0.6,1.0,9.0,15.8,0.4,0.053,-1.7,-1.4,-0.3,81.0,0.355,0.532,56,0.812,121.0,67,16.0,15.0,41.0,99,467,728240.0,0.45121951219512196,739389.365131579,0,0,0,0,0,1,0
513,30971,6,67,0.586,0.415,0.189,4.2,7.9,8.0,2.7,2.0,12.1,19.5,2.9,0.094,-0.3,0.7,1.5,142.0,0.387,0.539,140,0.838,332.0,131,128.0,50.0,132.0,200,1124,811261.0,0.5,739389.365131579,0,0,0,1,0,0,0
514,30972,2,9,0.544,0.267,0.233,11.1,14.6,4.6,0.4,4.1,10.8,13.6,0.1,0.094,-4.2,-0.7,-0.1,1.0,0.125,0.636,5,0.714,31.0,4,1.0,5.0,4.0,17,36,636903.0,0.4878048780487805,739389.365131579,0,0,0,0,0,0,0
515,30973,2,9,0.675,0.259,0.222,10.9,16.2,3.9,1.2,2.5,11.9,18.0,0.1,0.159,-2.5,-1.5,0.0,3.0,0.429,0.65,5,0.833,23.0,2,2.0,2.0,4.0,16,40,807190.0,0.5365853658536586,739389.365131579,0,0,0,0,0,0,0
516,30974,3,80,0.678,0.026,0.394,12.7,17.0,5.8,1.4,4.9,12.2,15.1,2.4,0.185,0.0,0.8,1.3,4.0,0.308,0.647,153,0.781,576.0,81,56.0,107.0,81.0,251,791,719787.0,0.5,739389.365131579,0,0,0,0,0,0,0
517,30975,1,31,0.565,0.067,0.348,12.8,17.4,8.4,1.4,2.9,13.5,12.4,0.6,0.129,-2.7,0.7,0.0,0.0,0.0,0.566,22,0.71,126.0,25,12.0,12.0,16.0,53,116,807190.0,0.5365853658536586,739389.365131579,0,0,0,0,0,0,0
518,30976,4,65,0.52,0.486,0.455,6.4,11.2,5.4,1.4,1.0,8.2,16.1,0.7,0.05,-2.0,-1.2,-0.3,48.0,0.31,0.457,104,0.717,218.0,44,33.0,13.0,34.0,79,398,641562.0,0.4268292682926829,739389.365131579,0,0,0,1,0,0,0
519,30977,10,8,0.656,0.567,0.267,4.3,7.4,7.2,3.7,0.0,10.7,11.0,0.2,0.142,-1.3,2.0,0.1,6.0,0.353,0.692,8,1.0,19.0,8,11.0,0.0,4.0,7,44,811261.0,0.5,739389.365131579,0,0,0,1,0,0,0
520,30978,1,39,0.505,0.541,0.127,3.5,9.9,10.7,1.2,1.1,12.0,15.9,0.6,0.038,-3.1,-0.5,-0.2,26.0,0.265,0.602,15,0.652,105.0,46,14.0,7.0,26.0,42,193,636903.0,0.4878048780487805,739389.365131579,0,0,0,1,0,0,0
521,30979,12,75,0.566,0.622,0.102,5.9,9.1,3.9,1.0,0.7,15.8,6.5,1.7,0.064,-3.2,0.1,-0.5,55.0,0.393,0.482,19,0.826,295.0,60,39.0,15.0,44.0,180,266,839261.0,0.6585365853658537,739389.365131579,1,0,0,0,0,0,0
522,30980,4,73,0.542,0.438,0.178,3.2,8.0,11.0,1.3,2.9,9.4,20.6,2.2,0.052,-1.0,-0.3,0.4,149.0,0.348,0.518,127,0.73,358.0,175,66.0,79.0,110.0,193,1144,702052.0,0.32926829268292684,739389.365131579,1,0,0,0,0,0,0
523,30981,1,72,0.529,0.254,0.476,3.9,11.6,17.2,1.2,1.5,12.8,27.5,2.6,0.047,-0.7,-0.7,0.3,85.0,0.298,0.471,394,0.738,497.0,269,60.0,39.0,200.0,160,1437,728405.0,0.4146341463414634,739389.365131579,1,0,0,0,0,0,0
524,30982,7,71,0.565,0.219,0.361,5.2,11.9,24.9,1.2,1.3,10.0,27.2,2.6,0.141,3.3,-0.1,3.5,93.0,0.324,0.523,367,0.774,556.0,415,65.0,36.0,169.0,228,1720,811261.0,0.5,739389.365131579,0,0,0,0,0,0,0
525,30983,8,61,0.531,0.765,0.097,3.8,10.2,6.9,1.2,0.6,7.0,13.8,1.8,0.085,-1.3,0.3,0.3,109.0,0.339,0.566,27,0.659,283.0,77,37.0,11.0,33.0,69,466,718786.0,0.7073170731707317,739389.365131579,0,0,0,0,0,1,0
526,30984,1,31,0.546,0.771,0.055,0.5,9.7,6.9,1.3,1.6,9.0,22.8,0.3,0.029,-0.7,-1.4,0.0,32.0,0.381,0.44,4,0.667,40.0,11,6.0,4.0,11.0,14,122,740624.0,0.5365853658536586,739389.365131579,0,0,0,1,0,0,0
527,30985,11,67,0.534,0.664,0.181,2.7,7.5,13.3,1.7,2.0,13.4,10.6,2.1,0.079,-2.9,1.7,0.3,80.0,0.335,0.529,47,0.723,247.0,194,63.0,41.0,60.0,187,415,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
528,30986,11,45,0.548,0.656,0.207,2.2,6.2,12.1,1.6,1.7,13.8,10.6,1.3,0.071,-3.2,1.4,0.1,55.0,0.348,0.506,39,0.78,140.0,118,40.0,25.0,42.0,124,288,763168.0,0.524390243902439,739389.365131579,0,0,1,0,0,0,0
529,30987,11,22,0.506,0.681,0.126,3.8,10.0,15.7,1.9,2.6,12.5,10.5,0.9,0.096,-2.4,2.2,0.3,25.0,0.309,0.579,8,0.533,107.0,76,23.0,16.0,18.0,63,127,841632.0,0.4878048780487805,739389.365131579,0,0,1,0,0,0,0
530,30988,3,82,0.576,0.409,0.155,3.9,8.0,5.8,1.5,2.9,12.3,15.7,3.0,0.072,-1.7,0.4,0.4,115.0,0.415,0.498,90,0.857,327.0,100,72.0,70.0,101.0,147,833,841632.0,0.4878048780487805,739389.365131579,1,0,0,0,0,0,0
531,30989,14,40,0.554,0.641,0.144,1.6,4.4,13.9,1.3,0.5,11.9,19.7,0.4,0.035,-1.4,-1.7,-0.2,49.0,0.366,0.493,25,0.833,44.0,56,15.0,3.0,30.0,32,246,724439.0,0.5487804878048781,739389.365131579,0,0,1,0,0,0,0
532,30990,13,56,0.588,0.424,0.293,2.6,9.9,24.2,2.1,0.9,13.4,29.5,2.3,0.114,2.4,0.3,2.3,158.0,0.371,0.521,256,0.871,342.0,288,83.0,20.0,176.0,159,1332,720543.0,0.5365853658536586,739389.365131579,0,0,0,0,0,1,0
533,30991,3,69,0.62,0.029,0.244,17.8,20.5,5.3,3.0,6.3,16.3,16.4,1.6,0.18,-1.6,1.5,0.4,1.0,0.167,0.606,38,0.745,262.0,27,46.0,51.0,45.0,123,287,839261.0,0.6585365853658537,739389.365131579,0,0,0,0,0,0,0
534,30992,3,48,0.536,0.629,0.065,4.3,7.5,14.0,1.1,0.1,13.7,19.8,0.7,0.045,-2.1,-1.2,-0.2,56.0,0.364,0.495,12,0.75,88.0,64,14.0,1.0,40.0,37,270,766240.0,0.6951219512195121,739389.365131579,0,0,1,0,0,0,0
535,30993,1,23,0.553,0.237,0.339,5.1,11.4,7.9,0.5,5.2,10.6,17.7,0.2,0.073,-2.7,-0.1,0.0,6.0,0.429,0.511,11,0.55,37.0,11,2.0,11.0,8.0,14,75,788635.0,0.6463414634146342,739389.365131579,0,0,0,0,0,1,0
536,30994,6,16,0.333,0.485,0.0,1.5,10.1,16.3,3.6,1.1,13.2,20.6,0.1,-0.097,-8.9,0.9,-0.1,2.0,0.125,0.471,0,0.0,14.0,10,6.0,1.0,5.0,7,22,715491.0,0.5853658536585366,739389.365131579,0,0,0,0,0,1,0
537,30995,3,55,0.554,0.267,0.307,9.3,16.3,6.3,1.3,2.6,11.4,19.4,1.4,0.093,-1.4,-0.8,-0.1,29.0,0.269,0.564,87,0.702,328.0,50,31.0,30.0,59.0,102,508,811261.0,0.5,739389.365131579,0,0,0,0,0,0,0
538,30996,2,71,0.619,0.676,0.163,2.5,5.9,9.7,1.1,1.2,9.7,14.4,1.6,0.108,-0.3,0.1,1.0,157.0,0.386,0.641,78,0.796,229.0,150,47.0,26.0,69.0,177,799,795110.0,0.573170731707317,739389.365131579,0,0,0,0,0,1,0
539,30997,1,9,0.542,0.286,0.524,1.7,3.3,15.1,1.4,0.6,7.2,17.9,0.1,0.078,-3.7,-1.5,-0.1,1.0,0.083,0.6,17,0.773,8.0,15,4.0,1.0,4.0,10,56,710481.0,0.4268292682926829,739389.365131579,0,0,1,0,0,0,0
540,30998,3,47,0.558,0.489,0.321,2.6,6.5,10.4,1.7,1.1,13.4,17.8,0.5,0.042,-2.4,-0.6,-0.2,41.0,0.353,0.504,57,0.75,87.0,54,27.0,9.0,42.0,51,302,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
541,30999,3,26,0.572,0.465,0.325,2.8,6.1,13.4,2.1,1.1,13.9,18.0,0.4,0.077,-1.6,0.3,0.1,18.0,0.34,0.525,31,0.838,39.0,34,16.0,4.0,21.0,22,149,728405.0,0.4146341463414634,739389.365131579,0,0,1,0,0,0,0
542,31000,3,21,0.546,0.512,0.317,2.5,6.8,7.5,1.4,1.1,13.0,17.6,0.2,0.01,-3.1,-1.4,-0.2,23.0,0.365,0.483,26,0.667,48.0,20,11.0,5.0,21.0,29,153,759715.0,0.2073170731707317,739389.365131579,0,0,1,0,0,0,0
543,31001,1,1,0.621,0.417,0.167,9.9,14.4,29.0,0.0,2.4,23.7,21.4,0.0,0.106,-0.6,-1.4,0.0,2.0,0.4,0.571,2,1.0,9.0,7,0.0,1.0,4.0,5,16,724439.0,0.5487804878048781,739389.365131579,1,0,0,0,0,0,0
544,31002,8,48,0.628,0.382,0.309,2.3,5.4,21.0,1.7,0.7,16.1,13.2,0.6,0.142,-1.7,1.5,0.2,12.0,0.286,0.662,31,0.912,46.0,79,17.0,4.0,24.0,49,157,777280.0,0.6219512195121951,739389.365131579,0,0,1,0,0,0,0
545,31003,10,78,0.577,0.845,0.079,1.6,7.0,6.2,1.1,0.5,6.9,10.0,1.4,0.056,-2.2,-0.3,-0.4,151.0,0.38,0.562,26,0.703,283.0,108,54.0,13.0,36.0,166,561,827282.0,0.4634146341463415,739389.365131579,0,0,0,1,0,0,0
546,31004,12,68,0.514,0.45,0.122,1.7,4.9,20.0,1.4,0.3,14.6,20.8,1.2,0.018,-2.8,-1.1,-0.8,96.0,0.333,0.474,71,0.91,144.0,233,47.0,6.0,115.0,114,693,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
547,31005,12,52,0.523,0.43,0.129,1.9,4.9,19.8,1.4,0.3,15.1,20.8,1.0,0.02,-2.6,-1.0,-0.6,77.0,0.35,0.469,61,0.924,116.0,183,38.0,5.0,96.0,92,566,720543.0,0.5365853658536586,739389.365131579,0,0,1,0,0,0,0
548,31006,12,16,0.476,0.531,0.094,1.1,5.0,20.9,1.4,0.3,12.5,20.8,0.2,0.008,-3.8,-1.3,-0.3,19.0,0.279,0.5,10,0.833,28.0,50,9.0,1.0,19.0,22,127,788635.0,0.6463414634146342,739389.365131579,0,0,1,0,0,0,0
549,31007,8,42,0.668,0.09,0.213,9.6,13.1,3.5,0.4,2.8,12.6,13.7,0.3,0.113,-2.0,-0.9,-0.1,5.0,0.625,0.617,15,0.789,80.0,9,3.0,11.0,14.0,50,130,715491.0,0.5853658536585366,739389.365131579,0,0,0,0,0,0,0
550,31008,12,33,0.442,0.461,0.197,1.9,7.3,27.1,2.3,1.0,13.8,17.7,0.9,0.062,-3.8,1.1,-0.1,21.0,0.256,0.417,28,0.8,70.0,115,26.0,6.0,31.0,51,171,777280.0,0.6219512195121951,739389.365131579,0,0,1,0,0,0,0
551,31009,4,73,0.531,0.332,0.333,2.7,8.2,12.4,0.6,0.6,10.8,26.2,1.8,0.043,-1.2,-1.9,-0.7,121.0,0.31,0.495,290,0.74,368.0,201,31.0,15.0,164.0,179,1431,795110.0,0.573170731707317,739389.365131579,0,0,0,0,0,1,0
552,31010,10,48,0.584,0.594,0.175,4.5,11.9,10.2,2.4,3.7,11.5,15.6,1.2,0.117,-0.5,2.1,0.7,54.0,0.397,0.516,30,0.75,166.0,57,38.0,33.0,32.0,86,288,720543.0,0.5365853658536586,739389.365131579,1,0,0,0,0,0,0
553,31011,5,35,0.742,0.006,0.241,14.0,19.3,8.5,1.3,5.0,15.3,11.8,1.6,0.224,1.0,2.4,1.1,0.0,0.0,0.751,25,0.61,292.0,50,22.0,48.0,34.0,68,279,766240.0,0.6951219512195121,739389.365131579,0,0,0,0,0,0,0
554,31012,15,37,0.675,0.053,0.24,9.1,10.0,9.1,0.3,2.5,23.2,16.1,0.3,0.094,-3.4,0.3,-0.1,2.0,0.5,0.648,14,0.778,51.0,19,2.0,8.0,25.0,43,112,777280.0,0.6219512195121951,739389.365131579,0,0,0,0,0,0,0
555,31013,7,32,0.566,0.638,0.145,4.1,7.8,7.6,1.5,0.2,6.4,14.0,0.2,0.068,-0.8,-0.7,0.1,41.0,0.423,0.382,18,0.818,74.0,28,16.0,1.0,11.0,39,183,759715.0,0.2073170731707317,739389.365131579,0,0,0,0,0,1,0
556,31014,4,43,0.524,0.236,0.216,7.1,7.4,7.9,1.3,1.3,9.6,15.4,0.2,0.029,-2.6,-1.5,-0.5,16.0,0.262,0.53,39,0.696,114.0,50,24.0,13.0,30.0,67,297,694434.0,0.2682926829268293,739389.365131579,0,0,0,0,0,1,0
557,31015,1,9,0.608,0.563,0.063,6.6,8.3,11.9,0.0,2.0,0.0,14.6,0.0,0.158,2.5,-1.3,0.0,3.0,0.333,0.714,1,1.0,7.0,4,0.0,1.0,0.0,3,20,811261.0,0.5,739389.365131579,0,0,0,1,0,0,0
558,31016,6,76,0.538,0.707,0.116,2.6,9.0,15.3,1.3,1.7,15.5,13.6,2.5,0.057,-1.7,0.6,0.5,163.0,0.389,0.379,50,0.725,384.0,283,65.0,49.0,114.0,239,671,724439.0,0.5487804878048781,739389.365131579,0,0,0,1,0,0,0
559,31017,17,56,0.475,0.453,0.171,4.4,10.8,9.4,1.1,1.9,10.7,17.7,0.7,0.018,-3.6,-0.4,-0.4,33.0,0.254,0.484,42,0.857,163.0,57,19.0,18.0,37.0,68,293,728240.0,0.45121951219512196,739389.365131579,1,0,0,0,0,0,0
560,31018,10,70,0.675,0.005,0.623,12.2,21.2,5.6,1.2,3.9,14.9,16.3,3.5,0.174,0.0,0.6,1.4,0.0,0.0,0.663,219,0.644,814.0,87,56.0,95.0,122.0,210,939,687510.0,0.5121951219512195,739389.365131579,0,0,0,0,0,0,0
561,31019,4,63,0.556,0.274,0.204,4.1,10.5,5.8,0.6,1.5,7.7,20.2,1.3,0.06,-1.3,-1.0,-0.1,51.0,0.319,0.55,88,0.739,283.0,58,19.0,26.0,53.0,72,707,739389.365132,0.5,739389.365131579,1,0,0,0,0,0,0
562,31020,4,30,0.558,0.275,0.179,3.0,9.8,7.3,0.7,1.4,9.3,23.0,0.5,0.038,-1.2,-1.4,-0.1,30.0,0.337,0.545,44,0.759,128.0,35,11.0,12.0,36.0,39,390,710481.0,0.4268292682926829,739389.365131579,1,0,0,0,0,0,0
563,31021,4,33,0.553,0.273,0.235,5.1,11.2,4.4,0.5,1.6,5.6,17.4,0.7,0.081,-1.4,-0.5,0.0,21.0,0.296,0.556,44,0.721,155.0,23,8.0,14.0,17.0,33,317,763168.0,0.524390243902439,739389.365131579,1,0,0,0,0,0,0
564,31022,15,73,0.513,0.289,0.317,4.7,10.8,38.6,1.7,1.3,18.4,27.7,2.6,0.044,0.3,-0.1,1.2,89.0,0.311,0.487,206,0.656,423.0,551,76.0,33.0,255.0,162,1159,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
565,31023,15,52,0.496,0.292,0.326,4.4,11.5,38.5,1.7,1.3,18.1,28.8,1.9,0.023,-0.2,0.1,0.7,63.0,0.296,0.467,156,0.655,321.0,391,53.0,23.0,184.0,121,827,763168.0,0.524390243902439,739389.365131579,0,0,1,0,0,0,0
566,31024,15,21,0.562,0.279,0.29,5.4,9.0,38.9,1.8,1.4,19.4,25.2,0.7,0.092,1.6,-0.7,0.5,26.0,0.356,0.54,50,0.658,102.0,160,23.0,10.0,71.0,41,332,720543.0,0.5365853658536586,739389.365131579,0,0,1,0,0,0,0
567,31025,6,20,0.351,0.622,0.0,0.0,5.0,16.9,1.4,0.0,15.9,11.1,0.1,-0.043,-7.3,-1.5,-0.3,8.0,0.348,0.071,0,0.0,15.0,23,5.0,0.0,7.0,17,26,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
568,31026,6,11,0.3,0.6,0.0,0.0,8.4,9.3,3.8,0.0,16.7,9.9,0.0,-0.012,-8.9,3.8,0.0,1.0,0.333,0.0,0,0.0,4.0,2,2.0,0.0,1.0,3,3,795110.0,0.573170731707317,739389.365131579,0,0,1,0,0,0,0
569,31027,6,9,0.359,0.625,0.0,0.0,4.3,18.3,1.0,0.0,15.8,11.3,0.0,-0.049,-7.0,-2.4,-0.3,7.0,0.35,0.083,0,0.0,11.0,21,3.0,0.0,6.0,14,23,767374.0,0.4024390243902439,739389.365131579,0,0,1,0,0,0,0
570,31028,1,12,0.508,0.45,0.3,5.4,10.6,12.4,0.8,1.4,41.4,26.1,0.1,-0.218,-11.3,-3.7,-0.2,3.0,0.333,0.364,6,1.0,12.0,6,1.0,1.0,16.0,10,23,740624.0,0.5365853658536586,739389.365131579,0,0,1,0,0,0,0
571,31029,3,25,0.517,0.248,0.471,3.8,6.7,24.3,2.5,0.2,14.1,19.5,0.4,0.088,-2.7,0.9,0.0,11.0,0.367,0.418,42,0.737,45.0,67,19.0,1.0,24.0,32,151,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
572,31030,3,2,0.75,0.25,0.0,0.0,0.0,36.9,5.0,0.0,42.9,31.3,0.0,-0.096,-3.6,-0.6,0.0,0.0,0.0,1.0,0,0.0,0.0,2,1.0,0.0,3.0,1,6,839261.0,0.6585365853658537,739389.365131579,0,0,1,0,0,0,0
573,31031,3,23,0.51,0.248,0.487,3.9,6.9,24.0,2.4,0.2,12.9,19.1,0.4,0.093,-2.7,0.9,0.0,11.0,0.379,0.398,42,0.737,45.0,65,18.0,1.0,21.0,31,145,699911.0,0.5487804878048781,739389.365131579,0,0,1,0,0,0,0
574,31032,3,77,0.564,0.5,0.285,5.0,9.4,8.1,1.6,0.5,7.0,20.2,1.2,0.087,0.9,-1.2,0.9,151.0,0.361,0.483,205,0.861,362.0,118,70.0,13.0,71.0,123,1062,739389.365132,0.5,739389.365131579,0,0,0,1,0,0,0
575,31033,3,52,0.552,0.483,0.345,4.2,8.9,8.5,1.6,0.7,7.2,21.3,0.8,0.074,0.5,-1.1,0.5,101.0,0.345,0.46,180,0.861,242.0,84,50.0,12.0,54.0,86,771,759715.0,0.2073170731707317,739389.365131579,0,0,0,1,0,0,0
576,31034,3,25,0.599,0.543,0.126,6.7,10.4,7.2,1.5,0.1,6.5,17.4,0.5,0.119,1.7,-1.2,0.4,50.0,0.4,0.552,25,0.862,120.0,34,20.0,1.0,17.0,37,291,719787.0,0.5,739389.365131579,0,0,0,1,0,0,0
577,31035,2,80,0.634,0.846,0.043,3.0,8.6,7.6,1.1,1.4,6.9,14.7,1.6,0.128,0.6,0.4,1.0,140.0,0.418,0.656,12,0.706,204.0,71,29.0,21.0,30.0,99,512,766240.0,0.6951219512195121,739389.365131579,1,0,0,0,0,0,0
578,31036,3,5,0.546,0.818,0.091,0.0,9.0,12.0,3.4,0.0,0.0,17.3,0.1,0.16,-1.2,2.5,0.0,5.0,0.278,1.0,2,1.0,9.0,5,4.0,0.0,0.0,3,25,777280.0,0.6219512195121951,739389.365131579,0,0,0,0,0,1,0
579,31037,2,43,0.516,0.43,0.248,11.2,15.1,12.8,1.0,1.5,12.1,18.2,0.5,0.063,-1.1,-1.3,-0.1,30.0,0.303,0.511,39,0.684,185.0,62,14.0,12.0,35.0,52,263,739389.365132,0.5,739389.365131579,0,0,0,0,0,0,0
580,31038,2,24,0.432,0.552,0.31,9.0,13.4,9.3,0.9,1.9,12.0,14.5,0.3,0.049,-4.0,0.4,-0.1,7.0,0.219,0.462,12,0.667,56.0,16,4.0,5.0,9.0,19,57,718786.0,0.7073170731707317,739389.365131579,0,0,0,0,0,0,0
581,31039,2,19,0.545,0.39,0.227,12.3,15.9,14.6,1.1,1.3,12.1,20.1,0.2,0.07,0.3,-2.1,0.0,23.0,0.343,0.524,27,0.692,129.0,46,10.0,7.0,26.0,33,206,694434.0,0.2682926829268293,739389.365131579,0,0,0,0,0,0,0
582,31040,2,77,0.591,0.507,0.274,5.4,11.7,7.6,1.3,2.6,9.3,16.0,2.4,0.13,-0.3,0.8,1.1,94.0,0.353,0.591,108,0.75,371.0,97,45.0,48.0,60.0,143,696,707836.0,0.6219512195121951,739389.365131579,1,0,0,0,0,0,0
583,31041,2,77,0.524,0.22,0.242,7.1,10.8,20.0,1.5,2.2,12.0,20.3,2.7,0.09,0.5,-0.1,1.6,63.0,0.281,0.505,190,0.772,512.0,371,83.0,61.0,154.0,170,1179,811261.0,0.5,739389.365131579,1,0,0,0,0,0,0
584,31042,1,6,0.439,0.25,0.75,6.9,6.7,8.2,3.0,2.6,11.1,23.7,0.0,-0.017,-5.1,-0.8,0.0,1.0,0.333,0.333,5,0.556,4.0,2,2.0,1.0,2.0,3,14,763168.0,0.524390243902439,739389.365131579,0,0,1,0,0,0,0
585,31043,14,16,0.553,0.333,0.241,8.8,12.4,2.9,0.5,3.1,15.6,16.1,0.2,0.058,-4.6,0.0,-0.1,6.0,0.333,0.556,8,0.615,44.0,4,2.0,7.0,11.0,23,66,718786.0,0.7073170731707317,739389.365131579,0,0,0,0,0,0,0
586,31044,9,61,0.593,0.517,0.122,1.2,4.6,11.9,1.5,0.5,9.7,19.2,0.9,0.07,-1.2,-0.9,0.0,94.0,0.405,0.525,51,0.927,100.0,99,36.0,7.0,51.0,96,561,724439.0,0.5487804878048781,739389.365131579,0,0,0,0,0,1,0
587,31045,1,80,0.568,0.437,0.162,4.0,7.6,7.9,1.0,1.2,10.7,19.0,0.6,0.032,-1.3,-2.0,-0.6,102.0,0.36,0.559,75,0.714,236.0,94,38.0,24.0,83.0,136,789,767374.0,0.4024390243902439,739389.365131579,0,0,0,0,0,1,0
588,31046,5,68,0.626,0.122,0.535,2.6,7.3,25.7,2.2,2.5,10.1,32.8,3.0,0.226,5.8,1.5,5.6,58.0,0.345,0.533,669,0.905,329.0,371,112.0,65.0,192.0,192,2135,636903.0,0.4878048780487805,739389.365131579,0,0,1,0,0,0,0
589,31047,5,76,0.575,0.294,0.231,3.0,7.2,22.3,0.8,0.8,14.5,18.5,1.2,0.087,-1.0,-0.9,0.0,56.0,0.378,0.521,99,0.853,191.0,240,25.0,13.0,94.0,123,637,839261.0,0.6585365853658537,739389.365131579,0,0,0,0,0,1,0
590,31048,6,5,0.516,0.278,0.417,1.0,10.5,34.9,4.5,1.5,12.3,17.6,0.2,0.137,-2.5,2.6,0.1,3.0,0.3,0.462,11,0.733,22.0,30,11.0,2.0,6.0,12,44,767374.0,0.4024390243902439,739389.365131579,0,0,0,0,0,1,0
591,31049,1,52,0.495,0.612,0.141,4.4,6.1,7.5,0.9,0.9,10.5,20.2,0.3,-0.004,-3.0,-2.1,-0.6,63.0,0.33,0.43,35,0.795,86.0,42,15.0,8.0,39.0,62,328,728240.0,0.45121951219512196,739389.365131579,0,0,0,1,0,0,0
592,31050,3,6,0.624,0.382,0.191,1.2,5.8,40.0,1.5,0.5,11.9,19.3,0.1,0.171,2.3,-1.9,0.1,12.0,0.462,0.524,12,0.923,19.0,50,6.0,1.0,10.0,11,92,767374.0,0.4024390243902439,739389.365131579,0,0,0,0,0,1,0
593,31051,9,79,0.573,0.467,0.314,1.2,5.7,28.1,1.2,0.8,10.8,22.1,1.8,0.111,1.6,-0.9,1.8,181.0,0.369,0.498,268,0.812,270.0,515,67.0,24.0,145.0,187,1369,739389.365132,0.5,739389.365131579,0,0,1,0,0,0,0
